path,color_l,color_a,color_b,weight
dataset_v0.1/81h8agy4CUL._AC_SX679_.png,105,147,142,0.04328276922997504
dataset_v0.1/81h8agy4CUL._AC_SX679_.png,78,133,133,0.03034104313306438
dataset_v0.1/81h8agy4CUL._AC_SX679_.png,99,122,111,0.010680666651179957
dataset_v0.1/81h8agy4CUL._AC_SX679_.png,107,126,149,0.00689932865118512
dataset_v0.1/61WNwqwkbuL._AC_SX679_.png,74,129,125,0.3454645231825549
dataset_v0.1/61WNwqwkbuL._AC_SX679_.png,149,175,176,0.18325683097303344
dataset_v0.1/61WNwqwkbuL._AC_SX679_.png,169,167,178,0.16309253878648397
dataset_v0.1/61WNwqwkbuL._AC_SX679_.png,149,131,125,0.08784654718401831
dataset_v0.1/61WNwqwkbuL._AC_SX679_.png,100,157,159,0.06436833440394098
dataset_v0.1/61WNwqwkbuL._AC_SX679_.png,117,165,167,0.06325802211265628
dataset_v0.1/61WNwqwkbuL._AC_SX679_.png,153,154,171,0.05654084545388801
dataset_v0.1/61WNwqwkbuL._AC_SX679_.png,128,143,141,0.0361723579034241
dataset_v0.1/81l2gpJjzLL._AC_SX679_.png,212,123,116,0.2119429010436299
dataset_v0.1/81l2gpJjzLL._AC_SX679_.png,204,122,114,0.20673482247933314
dataset_v0.1/81l2gpJjzLL._AC_SX679_.png,200,123,113,0.1976480202107977
dataset_v0.1/81l2gpJjzLL._AC_SX679_.png,198,124,114,0.17463752060931642
dataset_v0.1/81l2gpJjzLL._AC_SX679_.png,158,124,102,0.07049321367221331
dataset_v0.1/81l2gpJjzLL._AC_SX679_.png,181,124,107,0.0704068919280537
dataset_v0.1/81l2gpJjzLL._AC_SX679_.png,136,125,96,0.044898816528887574
dataset_v0.1/81l2gpJjzLL._AC_SX679_.png,198,125,124,0.023237813527768266
dataset_v0.1/71Bqsxa2lAL._AC_SX679_.png,226,128,128,0.1992897687026001
dataset_v0.1/71Bqsxa2lAL._AC_SX679_.png,226,128,128,0.18910537930947635
dataset_v0.1/71Bqsxa2lAL._AC_SX679_.png,225,128,128,0.18462550725185192
dataset_v0.1/71Bqsxa2lAL._AC_SX679_.png,136,128,128,0.09904515446586262
dataset_v0.1/71Bqsxa2lAL._AC_SX679_.png,53,128,128,0.09780791643448777
dataset_v0.1/71Bqsxa2lAL._AC_SX679_.png,54,128,128,0.0816041908683648
dataset_v0.1/71Bqsxa2lAL._AC_SX679_.png,140,128,128,0.08138381768211482
dataset_v0.1/71Bqsxa2lAL._AC_SX679_.png,139,128,128,0.06713826528524161
dataset_v0.1/71RLvM+dVbL._AC_SY879_.png,215,129,125,0.18451631230001556
dataset_v0.1/71RLvM+dVbL._AC_SY879_.png,202,129,123,0.15817866082100152
dataset_v0.1/71RLvM+dVbL._AC_SY879_.png,203,124,124,0.15408651655884703
dataset_v0.1/71RLvM+dVbL._AC_SY879_.png,201,135,123,0.13928565686017033
dataset_v0.1/71RLvM+dVbL._AC_SY879_.png,193,124,123,0.138867598900186
dataset_v0.1/71RLvM+dVbL._AC_SY879_.png,213,126,135,0.10671733386215879
dataset_v0.1/71RLvM+dVbL._AC_SY879_.png,178,143,120,0.08891235254077405
dataset_v0.1/71RLvM+dVbL._AC_SY879_.png,203,126,146,0.02943556815684677
dataset_v0.1/91-ECVFDZFL._AC_SX679_.png,187,125,199,0.2791370882936392
dataset_v0.1/91-ECVFDZFL._AC_SX679_.png,214,121,204,0.2529714993688125
dataset_v0.1/91-ECVFDZFL._AC_SX679_.png,212,121,204,0.19473362484278867
dataset_v0.1/91-ECVFDZFL._AC_SX679_.png,222,118,211,0.11979446007124572
dataset_v0.1/91-ECVFDZFL._AC_SX679_.png,147,128,190,0.10055202553791458
dataset_v0.1/91-ECVFDZFL._AC_SX679_.png,99,134,175,0.02651455712656304
dataset_v0.1/91-ECVFDZFL._AC_SX679_.png,135,125,139,0.01662634405454209
dataset_v0.1/91-ECVFDZFL._AC_SX679_.png,180,146,202,0.009670400704494195
dataset_v0.1/41knuBFbNJL._AC_SX679_.png,210,127,139,0.13822871221466332
dataset_v0.1/41knuBFbNJL._AC_SX679_.png,214,127,139,0.13056120640196475
dataset_v0.1/41knuBFbNJL._AC_SX679_.png,220,127,139,0.13009373011408434
dataset_v0.1/41knuBFbNJL._AC_SX679_.png,221,127,139,0.12820704949768666
dataset_v0.1/41knuBFbNJL._AC_SX679_.png,218,127,139,0.12509575994533434
dataset_v0.1/41knuBFbNJL._AC_SX679_.png,215,127,139,0.12418876647770037
dataset_v0.1/41knuBFbNJL._AC_SX679_.png,212,127,139,0.11220437437022109
dataset_v0.1/41knuBFbNJL._AC_SX679_.png,212,127,139,0.11142040097834512
dataset_v0.1/81x0H0xsn-L._AC_SX679_.png,76,158,154,0.2586277067862001
dataset_v0.1/81x0H0xsn-L._AC_SX679_.png,88,160,158,0.2299987734439464
dataset_v0.1/81x0H0xsn-L._AC_SX679_.png,112,154,151,0.20567393679891172
dataset_v0.1/81x0H0xsn-L._AC_SX679_.png,117,157,155,0.17084810775852458
dataset_v0.1/81x0H0xsn-L._AC_SX679_.png,51,148,145,0.057971499297517895
dataset_v0.1/81x0H0xsn-L._AC_SX679_.png,29,159,146,0.03874802078454986
dataset_v0.1/81x0H0xsn-L._AC_SX679_.png,111,130,132,0.023223723824178765
dataset_v0.1/81x0H0xsn-L._AC_SX679_.png,153,138,145,0.014908231306170692
dataset_v0.1/91k5uZ2emGL._AC_SY879_.png,247,128,127,0.24103871815142128
dataset_v0.1/91k5uZ2emGL._AC_SY879_.png,248,128,127,0.2166949149935557
dataset_v0.1/91k5uZ2emGL._AC_SY879_.png,134,128,126,0.12666836874371334
dataset_v0.1/91k5uZ2emGL._AC_SY879_.png,201,128,125,0.10792603962558406
dataset_v0.1/91k5uZ2emGL._AC_SY879_.png,190,128,125,0.10173088931474994
dataset_v0.1/91k5uZ2emGL._AC_SY879_.png,45,128,126,0.0861261239091583
dataset_v0.1/91k5uZ2emGL._AC_SY879_.png,70,128,123,0.07484012267258908
dataset_v0.1/91k5uZ2emGL._AC_SY879_.png,68,129,121,0.04497482258922832
dataset_v0.1/81NFHqMm9xL._AC_SX679_.png,76,163,91,0.20576887646172687
dataset_v0.1/81NFHqMm9xL._AC_SX679_.png,58,160,93,0.17901344951284803
dataset_v0.1/81NFHqMm9xL._AC_SX679_.png,100,158,95,0.16772604610332606
dataset_v0.1/81NFHqMm9xL._AC_SX679_.png,84,165,89,0.15472358595875194
dataset_v0.1/81NFHqMm9xL._AC_SX679_.png,69,160,94,0.13363082658690162
dataset_v0.1/81NFHqMm9xL._AC_SX679_.png,36,149,104,0.07343856683031505
dataset_v0.1/81NFHqMm9xL._AC_SX679_.png,48,153,99,0.06544309696437667
dataset_v0.1/81NFHqMm9xL._AC_SX679_.png,98,131,124,0.020255551581753746
dataset_v0.1/41ESExEuRYL._AC_SX679_.png,140,99,115,0.19732102719242178
dataset_v0.1/41ESExEuRYL._AC_SX679_.png,139,99,115,0.19423556800447983
dataset_v0.1/41ESExEuRYL._AC_SX679_.png,140,99,115,0.19107648614610978
dataset_v0.1/41ESExEuRYL._AC_SX679_.png,134,100,115,0.16203457365223103
dataset_v0.1/41ESExEuRYL._AC_SX679_.png,140,99,115,0.12569509282591695
dataset_v0.1/41ESExEuRYL._AC_SX679_.png,139,99,115,0.11918506396806115
dataset_v0.1/41ESExEuRYL._AC_SX679_.png,165,119,124,0.005239480045467576
dataset_v0.1/41ESExEuRYL._AC_SX679_.png,164,119,124,0.005212708165311898
dataset_v0.1/81ecraBlbiL._AC_SX679_.png,47,162,115,0.22090035501402525
dataset_v0.1/81ecraBlbiL._AC_SX679_.png,64,164,112,0.20489185220897616
dataset_v0.1/81ecraBlbiL._AC_SX679_.png,64,162,113,0.2034071484922861
dataset_v0.1/81ecraBlbiL._AC_SX679_.png,70,168,111,0.18551126402524545
dataset_v0.1/81ecraBlbiL._AC_SX679_.png,46,159,114,0.09459370617110799
dataset_v0.1/81ecraBlbiL._AC_SX679_.png,33,153,116,0.06839498597475456
dataset_v0.1/81ecraBlbiL._AC_SX679_.png,73,131,126,0.013721182503506311
dataset_v0.1/81ecraBlbiL._AC_SX679_.png,104,142,119,0.008579505610098176
dataset_v0.1/81ogQ10zs0L._AC_SX679_.png,232,128,130,0.21602122115719272
dataset_v0.1/81ogQ10zs0L._AC_SX679_.png,218,126,124,0.16893834639274818
dataset_v0.1/81ogQ10zs0L._AC_SX679_.png,132,117,128,0.15349280556365563
dataset_v0.1/81ogQ10zs0L._AC_SX679_.png,119,127,130,0.13813192360634252
dataset_v0.1/81ogQ10zs0L._AC_SX679_.png,168,125,119,0.1312902325610563
dataset_v0.1/81ogQ10zs0L._AC_SX679_.png,203,122,128,0.09559240829406103
dataset_v0.1/81ogQ10zs0L._AC_SX679_.png,171,125,111,0.07690474622719305
dataset_v0.1/81ogQ10zs0L._AC_SX679_.png,175,128,171,0.019628316197750583
dataset_v0.1/81HluiLK2QL._AC_SX679_.png,54,132,114,0.3204807505547348
dataset_v0.1/81HluiLK2QL._AC_SX679_.png,54,132,115,0.24718806834568366
dataset_v0.1/81HluiLK2QL._AC_SX679_.png,53,133,111,0.2343982672262082
dataset_v0.1/81HluiLK2QL._AC_SX679_.png,25,130,119,0.11272152606517913
dataset_v0.1/81HluiLK2QL._AC_SX679_.png,51,128,127,0.035273482792920585
dataset_v0.1/81HluiLK2QL._AC_SX679_.png,90,124,135,0.019826251758376937
dataset_v0.1/81HluiLK2QL._AC_SX679_.png,183,116,141,0.015241228715546113
dataset_v0.1/81HluiLK2QL._AC_SX679_.png,163,128,126,0.014870424541350551
dataset_v0.1/61I40FbA59L._AC_SX679_.png,54,141,97,0.3087679167665886
dataset_v0.1/61I40FbA59L._AC_SX679_.png,168,126,124,0.16145842941209024
dataset_v0.1/61I40FbA59L._AC_SX679_.png,126,130,113,0.1614030880481101
dataset_v0.1/61I40FbA59L._AC_SX679_.png,63,136,104,0.14742324460267975
dataset_v0.1/61I40FbA59L._AC_SX679_.png,210,121,117,0.0684480436827833
dataset_v0.1/61I40FbA59L._AC_SX679_.png,195,122,134,0.06088164941860823
dataset_v0.1/61I40FbA59L._AC_SX679_.png,145,132,100,0.057545794978693575
dataset_v0.1/61I40FbA59L._AC_SX679_.png,166,127,146,0.03407183309044624
dataset_v0.1/4121LICKQ7L._AC_SX679_.png,214,128,128,0.19844983380225203
dataset_v0.1/4121LICKQ7L._AC_SX679_.png,229,128,127,0.18184980828011157
dataset_v0.1/4121LICKQ7L._AC_SX679_.png,236,128,128,0.14800866537435511
dataset_v0.1/4121LICKQ7L._AC_SX679_.png,235,128,128,0.1449536043946695
dataset_v0.1/4121LICKQ7L._AC_SX679_.png,232,128,128,0.13113670752234707
dataset_v0.1/4121LICKQ7L._AC_SX679_.png,225,128,128,0.1263042117608454
dataset_v0.1/4121LICKQ7L._AC_SX679_.png,73,128,128,0.060914361065367066
dataset_v0.1/4121LICKQ7L._AC_SX679_.png,79,128,128,0.00838280780005226
dataset_v0.1/71DCO9lFJCL._AC_SX679_.png,170,145,133,0.18003553533178357
dataset_v0.1/71DCO9lFJCL._AC_SX679_.png,190,135,130,0.15444933551973275
dataset_v0.1/71DCO9lFJCL._AC_SX679_.png,138,155,135,0.15276768491498532
dataset_v0.1/71DCO9lFJCL._AC_SX679_.png,88,182,157,0.14224024775811625
dataset_v0.1/71DCO9lFJCL._AC_SX679_.png,85,175,149,0.11622412369643544
dataset_v0.1/71DCO9lFJCL._AC_SX679_.png,65,163,142,0.10262634256212025
dataset_v0.1/71DCO9lFJCL._AC_SX679_.png,124,170,137,0.08459996119267835
dataset_v0.1/71DCO9lFJCL._AC_SX679_.png,135,185,142,0.06705676902414805
dataset_v0.1/61ipm1vXONL._AC_SX679_.png,223,125,138,0.17890273938374773
dataset_v0.1/61ipm1vXONL._AC_SX679_.png,160,111,137,0.17707833439756956
dataset_v0.1/61ipm1vXONL._AC_SX679_.png,146,113,134,0.16592566739510664
dataset_v0.1/61ipm1vXONL._AC_SX679_.png,170,110,139,0.14221633477038276
dataset_v0.1/61ipm1vXONL._AC_SX679_.png,211,126,143,0.1031859663595585
dataset_v0.1/61ipm1vXONL._AC_SX679_.png,216,126,139,0.08990350484062236
dataset_v0.1/61ipm1vXONL._AC_SX679_.png,216,126,141,0.08379968033251764
dataset_v0.1/61ipm1vXONL._AC_SX679_.png,201,124,144,0.05898777252049481
dataset_v0.1/71vgToYRsZL._AC_SX679_.png,225,123,123,0.17740078244015478
dataset_v0.1/71vgToYRsZL._AC_SX679_.png,194,103,106,0.17002338737939765
dataset_v0.1/71vgToYRsZL._AC_SX679_.png,198,109,112,0.16069704403550306
dataset_v0.1/71vgToYRsZL._AC_SX679_.png,182,107,104,0.1146196153598581
dataset_v0.1/71vgToYRsZL._AC_SX679_.png,200,117,114,0.10764989021520681
dataset_v0.1/71vgToYRsZL._AC_SX679_.png,220,116,119,0.09397506776618342
dataset_v0.1/71vgToYRsZL._AC_SX679_.png,209,100,111,0.09312396741501512
dataset_v0.1/71vgToYRsZL._AC_SX679_.png,161,114,106,0.08251024538868108
dataset_v0.1/81m4SAdGfcL._AC_SX679_.png,154,160,165,0.2587845758126254
dataset_v0.1/81m4SAdGfcL._AC_SX679_.png,119,164,167,0.18421637417154157
dataset_v0.1/81m4SAdGfcL._AC_SX679_.png,165,158,162,0.14910584823586273
dataset_v0.1/81m4SAdGfcL._AC_SX679_.png,168,155,163,0.13640605989900167
dataset_v0.1/81m4SAdGfcL._AC_SX679_.png,86,162,160,0.1290589601284423
dataset_v0.1/81m4SAdGfcL._AC_SX679_.png,209,147,156,0.059826780664766696
dataset_v0.1/81m4SAdGfcL._AC_SX679_.png,149,154,157,0.05734348871963245
dataset_v0.1/81m4SAdGfcL._AC_SX679_.png,152,132,136,0.0252579123681272
dataset_v0.1/51cAhX5NCIL._AC_SX679_.png,23,126,130,0.19989034351572116
dataset_v0.1/51cAhX5NCIL._AC_SX679_.png,29,127,129,0.18235425758084367
dataset_v0.1/51cAhX5NCIL._AC_SX679_.png,29,127,129,0.16989593823430682
dataset_v0.1/51cAhX5NCIL._AC_SX679_.png,23,126,130,0.1659035470515833
dataset_v0.1/51cAhX5NCIL._AC_SX679_.png,24,128,129,0.1317780015665212
dataset_v0.1/51cAhX5NCIL._AC_SX679_.png,24,128,129,0.11383909589347656
dataset_v0.1/51cAhX5NCIL._AC_SX679_.png,156,120,144,0.0208257804632427
dataset_v0.1/51cAhX5NCIL._AC_SX679_.png,123,123,137,0.015513035694304577
dataset_v0.1/81dS7sgqRxL._AC_SX679_.png,68,160,143,0.29081895719853323
dataset_v0.1/81dS7sgqRxL._AC_SX679_.png,59,163,145,0.19016248945013986
dataset_v0.1/81dS7sgqRxL._AC_SX679_.png,97,165,142,0.156901264831015
dataset_v0.1/81dS7sgqRxL._AC_SX679_.png,70,167,146,0.1494724349797356
dataset_v0.1/81dS7sgqRxL._AC_SX679_.png,63,155,140,0.0809624352965915
dataset_v0.1/81dS7sgqRxL._AC_SX679_.png,201,128,128,0.05167631156725554
dataset_v0.1/81dS7sgqRxL._AC_SX679_.png,61,145,134,0.04181921356373556
dataset_v0.1/81dS7sgqRxL._AC_SX679_.png,93,132,129,0.03818689311299368
dataset_v0.1/814o88FwoWL._AC_SX679_.png,116,116,112,0.19840161282708482
dataset_v0.1/814o88FwoWL._AC_SX679_.png,98,118,112,0.17912155351236972
dataset_v0.1/814o88FwoWL._AC_SX679_.png,80,119,113,0.17560043652964485
dataset_v0.1/814o88FwoWL._AC_SX679_.png,97,119,114,0.1484617328449681
dataset_v0.1/814o88FwoWL._AC_SX679_.png,123,117,115,0.12283921991152777
dataset_v0.1/814o88FwoWL._AC_SX679_.png,53,121,113,0.09756659715144968
dataset_v0.1/814o88FwoWL._AC_SX679_.png,54,122,116,0.05669053880309791
dataset_v0.1/814o88FwoWL._AC_SX679_.png,110,125,125,0.0213183084198571
dataset_v0.1/71+HFYNjBsL._AC_SX679_.png,211,129,130,0.1888241007937879
dataset_v0.1/71+HFYNjBsL._AC_SX679_.png,190,140,130,0.18733450952517156
dataset_v0.1/71+HFYNjBsL._AC_SX679_.png,146,159,135,0.16470744823953534
dataset_v0.1/71+HFYNjBsL._AC_SX679_.png,145,149,133,0.12253445741779637
dataset_v0.1/71+HFYNjBsL._AC_SX679_.png,116,166,141,0.10262887371607711
dataset_v0.1/71+HFYNjBsL._AC_SX679_.png,182,127,143,0.09313626928185276
dataset_v0.1/71+HFYNjBsL._AC_SX679_.png,168,122,156,0.08030482814477921
dataset_v0.1/71+HFYNjBsL._AC_SX679_.png,115,175,148,0.06052951288099978
dataset_v0.1/61xXx9iOf6L._AC_SX679_.png,148,139,172,0.38520598866644584
dataset_v0.1/61xXx9iOf6L._AC_SX679_.png,156,137,173,0.27147174966506504
dataset_v0.1/61xXx9iOf6L._AC_SX679_.png,172,134,172,0.12477756507412543
dataset_v0.1/61xXx9iOf6L._AC_SX679_.png,138,139,167,0.06980425726523037
dataset_v0.1/61xXx9iOf6L._AC_SX679_.png,125,142,168,0.06731533137307211
dataset_v0.1/61xXx9iOf6L._AC_SX679_.png,92,144,161,0.05597884559571518
dataset_v0.1/61xXx9iOf6L._AC_SX679_.png,111,133,156,0.014027691865697677
dataset_v0.1/61xXx9iOf6L._AC_SX679_.png,110,128,136,0.01141857049464837
dataset_v0.1/81Nv5S8JE5L._AC_SX679_.png,194,109,150,0.27609120190722564
dataset_v0.1/81Nv5S8JE5L._AC_SX679_.png,213,110,149,0.22420327959398187
dataset_v0.1/81Nv5S8JE5L._AC_SX679_.png,163,109,151,0.18437923581345936
dataset_v0.1/81Nv5S8JE5L._AC_SX679_.png,129,108,153,0.10513975894786973
dataset_v0.1/81Nv5S8JE5L._AC_SX679_.png,138,109,150,0.10385193075598614
dataset_v0.1/81Nv5S8JE5L._AC_SX679_.png,125,111,145,0.07361473929228628
dataset_v0.1/81Nv5S8JE5L._AC_SX679_.png,176,117,139,0.016428967962103472
dataset_v0.1/81Nv5S8JE5L._AC_SX679_.png,162,125,130,0.016290885727087506
dataset_v0.1/918k+D0zpDL._AC_SX679_.png,195,132,132,0.3246382793897033
dataset_v0.1/918k+D0zpDL._AC_SX679_.png,225,131,131,0.27906933761309066
dataset_v0.1/918k+D0zpDL._AC_SX679_.png,190,126,126,0.13930979672179628
dataset_v0.1/918k+D0zpDL._AC_SX679_.png,158,134,137,0.10914921340976931
dataset_v0.1/918k+D0zpDL._AC_SX679_.png,95,128,115,0.08906782819772725
dataset_v0.1/918k+D0zpDL._AC_SX679_.png,143,124,152,0.022311623422429913
dataset_v0.1/918k+D0zpDL._AC_SX679_.png,152,125,176,0.020392509603270194
dataset_v0.1/918k+D0zpDL._AC_SX679_.png,100,115,129,0.01606141164221311
dataset_v0.1/71PWXMsBxRL._AC_SX679_.png,176,140,139,0.28220985557296896
dataset_v0.1/71PWXMsBxRL._AC_SX679_.png,192,140,139,0.2712143820168483
dataset_v0.1/71PWXMsBxRL._AC_SX679_.png,145,134,130,0.11796594687762961
dataset_v0.1/71PWXMsBxRL._AC_SX679_.png,68,127,106,0.0854675187767653
dataset_v0.1/71PWXMsBxRL._AC_SX679_.png,134,159,127,0.083359140632576
dataset_v0.1/71PWXMsBxRL._AC_SX679_.png,133,148,130,0.07683380412103467
dataset_v0.1/71PWXMsBxRL._AC_SX679_.png,93,130,119,0.04851459441874142
dataset_v0.1/71PWXMsBxRL._AC_SX679_.png,78,157,138,0.03443475758343578
dataset_v0.1/71faDzdplTL._AC_SX679_.png,175,119,117,0.16005458379853615
dataset_v0.1/71faDzdplTL._AC_SX679_.png,180,119,119,0.15343629822602656
dataset_v0.1/71faDzdplTL._AC_SX679_.png,168,116,116,0.14668568829342926
dataset_v0.1/71faDzdplTL._AC_SX679_.png,165,120,115,0.1432431873630236
dataset_v0.1/71faDzdplTL._AC_SX679_.png,148,116,115,0.1407207542488525
dataset_v0.1/71faDzdplTL._AC_SX679_.png,130,120,114,0.1234896414836869
dataset_v0.1/71faDzdplTL._AC_SX679_.png,115,118,114,0.1124384898482405
dataset_v0.1/71faDzdplTL._AC_SX679_.png,106,127,126,0.019931356738204523
dataset_v0.1/71K8BYWeXJL._AC_SY879_.png,194,144,129,0.20441982727306007
dataset_v0.1/71K8BYWeXJL._AC_SY879_.png,159,111,137,0.15067567377304458
dataset_v0.1/71K8BYWeXJL._AC_SY879_.png,189,117,126,0.14715580623269986
dataset_v0.1/71K8BYWeXJL._AC_SY879_.png,185,134,133,0.13977253208007276
dataset_v0.1/71K8BYWeXJL._AC_SY879_.png,205,129,131,0.10648021693647625
dataset_v0.1/71K8BYWeXJL._AC_SY879_.png,217,123,131,0.09501389643704929
dataset_v0.1/71K8BYWeXJL._AC_SY879_.png,198,138,135,0.08166092693599754
dataset_v0.1/71K8BYWeXJL._AC_SY879_.png,179,127,117,0.07482112033159968
dataset_v0.1/61A1gVmPf+L._AC_SX679_.png,41,128,128,0.4667113377656693
dataset_v0.1/61A1gVmPf+L._AC_SX679_.png,108,170,106,0.16218417599878024
dataset_v0.1/61A1gVmPf+L._AC_SX679_.png,100,168,107,0.1613094784314827
dataset_v0.1/61A1gVmPf+L._AC_SX679_.png,101,168,107,0.10445413655714222
dataset_v0.1/61A1gVmPf+L._AC_SX679_.png,91,159,112,0.030963491407500734
dataset_v0.1/61A1gVmPf+L._AC_SX679_.png,129,176,102,0.027468713512472466
dataset_v0.1/61A1gVmPf+L._AC_SX679_.png,58,148,117,0.023701094174433956
dataset_v0.1/61A1gVmPf+L._AC_SX679_.png,41,136,123,0.023207572152518365
dataset_v0.1/61nDGhoS+gL._AC_SX679_.png,86,186,162,0.2967123820640016
dataset_v0.1/61nDGhoS+gL._AC_SX679_.png,183,128,128,0.20946000713289886
dataset_v0.1/61nDGhoS+gL._AC_SX679_.png,155,128,129,0.16949550951593553
dataset_v0.1/61nDGhoS+gL._AC_SX679_.png,81,183,162,0.13980887073241902
dataset_v0.1/61nDGhoS+gL._AC_SX679_.png,38,128,129,0.09064455468015432
dataset_v0.1/61nDGhoS+gL._AC_SX679_.png,106,195,161,0.04225026748370781
dataset_v0.1/61nDGhoS+gL._AC_SX679_.png,70,171,147,0.027254968712511752
dataset_v0.1/61nDGhoS+gL._AC_SX679_.png,136,149,133,0.024373439678371106
dataset_v0.1/616r7iXzyoL._AC_SX679_.png,210,131,134,0.5000114480658493
dataset_v0.1/616r7iXzyoL._AC_SX679_.png,209,138,135,0.11296665178418107
dataset_v0.1/616r7iXzyoL._AC_SX679_.png,184,149,133,0.0977063800070978
dataset_v0.1/616r7iXzyoL._AC_SX679_.png,178,131,127,0.09064292337809528
dataset_v0.1/616r7iXzyoL._AC_SX679_.png,163,162,134,0.06326773591601699
dataset_v0.1/616r7iXzyoL._AC_SX679_.png,189,138,150,0.05821913887648682
dataset_v0.1/616r7iXzyoL._AC_SX679_.png,176,156,172,0.04584664170988312
dataset_v0.1/616r7iXzyoL._AC_SX679_.png,157,179,130,0.03133908026238967
dataset_v0.1/81u3bVk6Y9L._AC_SX679_.png,221,130,127,0.3465713831220868
dataset_v0.1/81u3bVk6Y9L._AC_SX679_.png,164,127,119,0.13875040893688415
dataset_v0.1/81u3bVk6Y9L._AC_SX679_.png,133,122,137,0.12303222572715732
dataset_v0.1/81u3bVk6Y9L._AC_SX679_.png,133,117,154,0.1120532083162005
dataset_v0.1/81u3bVk6Y9L._AC_SX679_.png,178,134,156,0.0812531326816355
dataset_v0.1/81u3bVk6Y9L._AC_SX679_.png,114,129,103,0.07772351964847936
dataset_v0.1/81u3bVk6Y9L._AC_SX679_.png,164,131,141,0.07415488878417437
dataset_v0.1/81u3bVk6Y9L._AC_SX679_.png,92,139,88,0.046461232783382
dataset_v0.1/91+jCxJoCNL._AC_SX679_.png,134,196,162,0.2833575460583852
dataset_v0.1/91+jCxJoCNL._AC_SX679_.png,213,131,126,0.19913701511307705
dataset_v0.1/91+jCxJoCNL._AC_SX679_.png,134,188,151,0.12009511625721865
dataset_v0.1/91+jCxJoCNL._AC_SX679_.png,151,136,92,0.10601559733154087
dataset_v0.1/91+jCxJoCNL._AC_SX679_.png,111,173,141,0.09986122856089681
dataset_v0.1/91+jCxJoCNL._AC_SX679_.png,101,157,131,0.08190405978736168
dataset_v0.1/91+jCxJoCNL._AC_SX679_.png,154,138,105,0.06286635298539286
dataset_v0.1/91+jCxJoCNL._AC_SX679_.png,116,152,117,0.04676308390612691
dataset_v0.1/81fXZ8mcP1L._AC_SX679_.png,55,131,115,0.2517270562301954
dataset_v0.1/81fXZ8mcP1L._AC_SX679_.png,66,131,116,0.2205599120515769
dataset_v0.1/81fXZ8mcP1L._AC_SX679_.png,44,133,114,0.17436449672864482
dataset_v0.1/81fXZ8mcP1L._AC_SX679_.png,60,132,113,0.12897883670778237
dataset_v0.1/81fXZ8mcP1L._AC_SX679_.png,35,130,119,0.11828050710925792
dataset_v0.1/81fXZ8mcP1L._AC_SX679_.png,74,128,127,0.0414465378743361
dataset_v0.1/81fXZ8mcP1L._AC_SX679_.png,205,127,129,0.03752709728029061
dataset_v0.1/81fXZ8mcP1L._AC_SX679_.png,222,128,129,0.027115556017915834
dataset_v0.1/81uVi2Dwt1L._AC_SX679_.png,133,153,141,0.18040221282134722
dataset_v0.1/81uVi2Dwt1L._AC_SX679_.png,139,150,143,0.17995704523267167
dataset_v0.1/81uVi2Dwt1L._AC_SX679_.png,163,149,140,0.16712007809957696
dataset_v0.1/81uVi2Dwt1L._AC_SX679_.png,167,147,143,0.14631695411649853
dataset_v0.1/81uVi2Dwt1L._AC_SX679_.png,105,156,144,0.14219850309144158
dataset_v0.1/81uVi2Dwt1L._AC_SX679_.png,93,151,140,0.13017897819720142
dataset_v0.1/81uVi2Dwt1L._AC_SX679_.png,156,144,137,0.03428831760494631
dataset_v0.1/81uVi2Dwt1L._AC_SX679_.png,140,132,130,0.019537910836316303
dataset_v0.1/715CrI1mvIL._AC_SX679_.png,214,120,211,0.4468294720827059
dataset_v0.1/715CrI1mvIL._AC_SX679_.png,182,133,184,0.19579050416054822
dataset_v0.1/715CrI1mvIL._AC_SX679_.png,171,129,167,0.10889132068177496
dataset_v0.1/715CrI1mvIL._AC_SX679_.png,147,126,144,0.07790778516668694
dataset_v0.1/715CrI1mvIL._AC_SX679_.png,191,122,194,0.05739031211126388
dataset_v0.1/715CrI1mvIL._AC_SX679_.png,112,188,168,0.05290708368796979
dataset_v0.1/715CrI1mvIL._AC_SX679_.png,94,154,156,0.041362302845509444
dataset_v0.1/715CrI1mvIL._AC_SX679_.png,140,90,158,0.018921219263540876
dataset_v0.1/81Rsc9+3GsL._AC_SX679_.png,224,127,131,0.21652758886887474
dataset_v0.1/81Rsc9+3GsL._AC_SX679_.png,183,126,140,0.1880135769339166
dataset_v0.1/81Rsc9+3GsL._AC_SX679_.png,166,125,150,0.1844257373573993
dataset_v0.1/81Rsc9+3GsL._AC_SX679_.png,191,124,159,0.1570366013552427
dataset_v0.1/81Rsc9+3GsL._AC_SX679_.png,162,132,168,0.07778553835973974
dataset_v0.1/81Rsc9+3GsL._AC_SX679_.png,109,128,131,0.07672438088936269
dataset_v0.1/81Rsc9+3GsL._AC_SX679_.png,120,136,155,0.05649621977968116
dataset_v0.1/81Rsc9+3GsL._AC_SX679_.png,179,138,180,0.042990356455783064
dataset_v0.1/81bzVLCiLBL._AC_SX679_.png,226,127,130,0.3352446837452503
dataset_v0.1/81bzVLCiLBL._AC_SX679_.png,118,126,127,0.22256071128543797
dataset_v0.1/81bzVLCiLBL._AC_SX679_.png,124,127,135,0.1964734688020377
dataset_v0.1/81bzVLCiLBL._AC_SX679_.png,141,128,144,0.10789463456634368
